Date,Close,Momentum,Signal,Position,Daily_Return,Portfolio_Value
2010-12-27,5998.1,5.300000000000182,1.0,1.0,-0.0022456583937719987,172733456.5441721
2010-12-28,5996.0,3.75,0.0,1.0,-0.000350110868441722,172672980.68369249
2010-12-29,6060.35,83.80000000000018,0.0,1.0,0.01073215476984668,174526133.8369606
2010-12-30,6101.85,198.15000000000055,0.0,1.0,0.006847789319098796,175721252.03215295
2010-12-31,6134.5,368.0,0.0,1.0,0.005350836221801547,176661507.6724669
2011-01-03,6157.6,300.25,0.0,1.0,0.003765588067487169,177326742.13774267
2011-01-04,6146.35,238.70000000000073,0.0,1.0,-0.0018270105235805856,177002764.31374472
2011-01-05,6079.8,135.69999999999982,0.0,1.0,-0.010827564326795658,175086255.497117
2011-01-06,6048.25,155.94999999999982,0.0,1.0,-0.005189315438007824,174177677.68848285
2011-01-07,5904.6,-44.149999999999636,-1.0,0.0,-0.0,174177677.68848285
2011-01-10,5762.85,-184.19999999999982,0.0,0.0,-0.0,174177677.68848285
2011-01-11,5754.1,-246.54999999999927,0.0,0.0,-0.0,174177677.68848285
2011-01-12,5863.25,-121.14999999999964,0.0,0.0,0.0,174177677.68848285
2011-01-13,5751.9,-228.10000000000036,0.0,0.0,-0.0,174177677.68848285
2011-01-14,5654.55,-357.0500000000002,0.0,0.0,-0.0,174177677.68848285
2011-01-17,5654.75,-343.35000000000036,0.0,0.0,0.0,174177677.68848285
2011-01-18,5724.05,-271.9499999999998,0.0,0.0,0.0,174177677.68848285
2011-01-19,5691.05,-369.3000000000002,0.0,0.0,-0.0,174177677.68848285
2011-01-20,5711.6,-390.25,0.0,0.0,0.0,174177677.68848285
2011-01-21,5696.5,-438.0,0.0,0.0,-0.0,174177677.68848285
2011-01-24,5743.25,-414.35000000000036,0.0,0.0,0.0,174177677.68848285
2011-01-25,5687.4,-458.9500000000007,0.0,0.0,-0.0,174177677.68848285
2011-01-27,5604.3,-475.5,0.0,0.0,-0.0,174177677.68848285
2011-01-28,5512.15,-536.1000000000004,0.0,0.0,-0.0,174177677.68848285
2011-01-31,5505.9,-398.7000000000007,0.0,0.0,-0.0,174177677.68848285
2011-02-01,5417.2,-345.65000000000055,0.0,0.0,-0.0,174177677.68848285
2011-02-02,5432.0,-322.10000000000036,0.0,0.0,0.0,174177677.68848285
2011-02-03,5526.75,-336.5,0.0,0.0,0.0,174177677.68848285
2011-02-04,5395.75,-356.14999999999964,0.0,0.0,-0.0,174177677.68848285
2011-02-07,5396.0,-258.5500000000002,0.0,0.0,0.0,174177677.68848285
2011-02-08,5312.55,-342.1999999999998,0.0,0.0,-0.0,174177677.68848285
2011-02-09,5253.55,-470.5,0.0,0.0,-0.0,174177677.68848285
2011-02-10,5225.8,-465.25,0.0,0.0,-0.0,174177677.68848285
2011-02-11,5310.0,-401.60000000000036,0.0,0.0,0.0,174177677.68848285
2011-02-14,5456.0,-240.5,0.0,0.0,0.0,174177677.68848285
2011-02-15,5481.0,-262.25,0.0,0.0,0.0,174177677.68848285
2011-02-16,5481.7,-205.69999999999982,0.0,0.0,0.0,174177677.68848285
2011-02-17,5546.45,-57.850000000000364,0.0,0.0,0.0,174177677.68848285
2011-02-18,5458.95,-53.19999999999982,0.0,0.0,-0.0,174177677.68848285
2011-02-21,5518.6,12.700000000000728,1.0,1.0,0.010927009772941698,176080918.8748132
2011-02-22,5469.2,52.0,0.0,1.0,-0.00895154568187595,174504722.48579863
2011-02-23,5437.35,5.350000000000364,0.0,1.0,-0.005823520807430649,173488490.60340765
2011-02-24,5262.7,-264.0500000000002,-1.0,0.0,-0.0,173488490.60340765
2011-02-25,5303.55,-92.19999999999982,0.0,0.0,0.0,173488490.60340765
2011-02-28,5333.25,-62.75,0.0,0.0,0.0,173488490.60340765
2011-03-01,5522.3,209.75,1.0,1.0,0.03544742886607599,179638211.53315485
2011-03-03,5536.2,282.64999999999964,0.0,1.0,0.0025170671640439846,180090372.97681254
2011-03-04,5538.75,312.9499999999998,0.0,1.0,0.0004606047469384311,180173323.4574836
2011-03-07,5463.15,153.14999999999964,0.0,1.0,-0.013649289099526118,177714085.67758995
2011-03-08,5520.8,64.80000000000018,0.0,1.0,0.010552520066262172,179589417.13276017
2011-03-09,5531.0,50.0,0.0,1.0,0.0018475583248804828,179921219.05544424
2011-03-10,5494.4,12.699999999999818,0.0,1.0,-0.006617248237208551,178730635.6858132
2011-03-11,5445.45,-101.0,-1.0,0.0,-0.0,178730635.6858132
2011-03-14,5531.5,72.55000000000018,1.0,1.0,0.015802183474276754,181554969.98339453
2011-03-15,5449.65,-68.95000000000073,-1.0,0.0,-0.0,181554969.98339453
2011-03-16,5511.15,41.94999999999982,1.0,1.0,0.01128512840274154,183603841.13181302
2011-03-17,5446.65,9.299999999999272,0.0,1.0,-0.01170354644674887,181455025.04932535
2011-03-18,5373.7,111.0,0.0,1.0,-0.013393553835844063,179024697.40254277
2011-03-21,5364.75,61.19999999999982,0.0,1.0,-0.0016655191022945104,178726528.34923637
2011-03-22,5413.85,80.60000000000036,0.0,1.0,0.00915233701477236,180362293.77016884
2011-03-23,5480.25,-42.05000000000018,-1.0,0.0,0.0,180362293.77016884
2011-03-24,5522.4,-13.800000000000182,0.0,0.0,0.0,180362293.77016884
2011-03-25,5654.25,115.5,1.0,1.0,0.023875488917861842,184668531.71627864
2011-03-28,5687.25,224.10000000000036,0.0,1.0,0.005836317814033709,185746315.9576258
2011-03-29,5736.35,215.55000000000018,0.0,1.0,0.008633346520726226,187349928.26823628
2011-03-30,5787.65,256.64999999999964,0.0,1.0,0.008942968961098918,189025392.86160323
2011-03-31,5833.75,339.35000000000036,0.0,1.0,0.007965236322168723,190531024.78663665
2011-04-01,5826.05,380.60000000000036,0.0,1.0,-0.0013199057210199205,190279541.796989
2011-04-04,5908.45,376.9499999999998,0.0,1.0,0.014143373297517137,192970736.3875043
2011-04-05,5910.05,460.40000000000055,0.0,1.0,0.0002707986020022979,193022992.5931454
2011-04-06,5891.75,380.60000000000036,0.0,1.0,-0.003096420504056674,192425312.24112558
2011-04-07,5885.7,439.0500000000002,0.0,1.0,-0.001026859591802154,192227718.46354526
2011-04-08,5842.0,468.3000000000002,0.0,1.0,-0.007424775302852682,190800470.84697342
2011-04-11,5785.7,420.9499999999998,0.0,1.0,-0.009637110578568975,188961705.6109781
2011-04-13,5911.5,497.64999999999964,0.0,1.0,0.02174326356361367,193070349.77950758
2011-04-15,5824.55,344.3000000000002,0.0,1.0,-0.014708618793876305,190230551.60420045
2011-04-18,5729.1,206.70000000000073,0.0,1.0,-0.01638753208402366,187113142.33642513
2011-04-19,5740.75,86.5,0.0,1.0,0.002033478207746464,187493632.83374918
2011-04-20,5851.65,164.39999999999964,0.0,1.0,0.019318033358010744,191115641.08724615
2011-04-21,5884.7,148.34999999999945,0.0,1.0,0.005647979629677113,192195058.33501962
2011-04-25,5874.5,86.85000000000036,0.0,1.0,-0.0017333084099444562,191861925.02405778
2011-04-26,5868.4,34.649999999999636,0.0,1.0,-0.0010383862456380122,191662698.24005115
2011-04-27,5833.9,7.849999999999454,0.0,1.0,-0.005878944857201307,190535923.80591547
2011-04-28,5785.45,-123.0,-1.0,0.0,-0.0,190535923.80591547
2011-04-29,5749.5,-160.55000000000018,0.0,0.0,-0.0,190535923.80591547
2011-05-02,5701.3,-190.44999999999982,0.0,0.0,-0.0,190535923.80591547
2011-05-03,5565.25,-320.4499999999998,0.0,0.0,-0.0,190535923.80591547
2011-05-04,5537.15,-304.85000000000036,0.0,0.0,-0.0,190535923.80591547
2011-05-05,5459.85,-325.84999999999945,0.0,0.0,-0.0,190535923.80591547
2011-05-06,5551.45,-360.0500000000002,0.0,0.0,0.0,190535923.80591547
2011-05-09,5551.1,-273.4499999999998,0.0,0.0,-0.0,190535923.80591547
2011-05-10,5541.25,-187.85000000000036,0.0,0.0,-0.0,190535923.80591547
2011-05-11,5565.05,-175.69999999999982,0.0,0.0,0.0,190535923.80591547
2011-05-12,5486.15,-365.5,0.0,0.0,-0.0,190535923.80591547
2011-05-13,5544.75,-339.9499999999998,0.0,0.0,0.0,190535923.80591547
2011-05-16,5499.0,-375.5,0.0,0.0,-0.0,190535923.80591547
2011-05-17,5438.95,-429.4499999999998,0.0,0.0,-0.0,190535923.80591547
2011-05-18,5420.6,-413.2999999999993,0.0,0.0,-0.0,190535923.80591547
2011-05-19,5428.1,-357.34999999999945,0.0,0.0,0.0,190535923.80591547
2011-05-20,5486.35,-263.14999999999964,0.0,0.0,0.0,190535923.80591547
2011-05-23,5386.55,-314.75,0.0,0.0,-0.0,190535923.80591547
2011-05-24,5394.85,-170.39999999999964,0.0,0.0,0.0,190535923.80591547
2011-05-25,5348.95,-188.19999999999982,0.0,0.0,-0.0,190535923.80591547
2011-05-26,5412.35,-47.5,0.0,0.0,0.0,190535923.80591547
2011-05-27,5476.1,-75.34999999999945,0.0,0.0,0.0,190535923.80591547
2011-05-30,5473.1,-78.0,0.0,0.0,-0.0,190535923.80591547
2011-05-31,5560.15,18.899999999999636,1.0,1.0,0.015905062944217896,193566409.66718325
2011-06-01,5592.0,26.949999999999818,0.0,1.0,0.0057282627267249975,194675208.91682577
2011-06-02,5550.35,64.20000000000073,0.0,1.0,-0.0074481402002860575,193225240.66729325
2011-06-03,5516.75,-28.0,-1.0,0.0,-0.0,193225240.66729325
2011-06-06,5532.05,33.05000000000018,1.0,1.0,0.0027733720034441856,193761126.14011872
2011-06-07,5556.15,117.19999999999982,0.0,1.0,0.004356432064062998,194605233.32280448
2011-06-08,5526.85,106.25,0.0,1.0,-0.005273435742375487,193578995.12974668
2011-06-09,5521.05,92.94999999999982,0.0,1.0,-0.001049422365361874,193375849.00279325
2011-06-10,5485.8,-0.5500000000001819,-1.0,0.0,-0.0,193375849.00279325
2011-06-13,5482.8,96.25,1.0,1.0,-0.0005468664552116254,193270098.23772556
2011-06-14,5500.5,105.64999999999964,0.0,1.0,0.003228277522433709,193894027.75162497
2011-06-15,5447.5,98.55000000000018,0.0,1.0,-0.009635487682937871,192025764.23542896
2011-06-16,5396.75,-15.600000000000364,-1.0,0.0,-0.0,192025764.23542896
2011-06-17,5366.4,-109.70000000000073,0.0,0.0,-0.0,192025764.23542896
2011-06-20,5257.9,-215.20000000000073,0.0,0.0,-0.0,192025764.23542896
2011-06-21,5275.85,-284.2999999999993,0.0,0.0,0.0,192025764.23542896
2011-06-22,5278.3,-313.6999999999998,0.0,0.0,0.0,192025764.23542896
2011-06-23,5320.0,-230.35000000000036,0.0,0.0,0.0,192025764.23542896
2011-06-24,5471.25,-45.5,0.0,0.0,0.0,192025764.23542896
2011-06-27,5526.6,-5.449999999999818,0.0,0.0,0.0,192025764.23542896
2011-06-28,5545.3,-10.849999999999454,0.0,0.0,0.0,192025764.23542896
2011-06-29,5600.45,73.59999999999945,1.0,1.0,0.009945359132959464,193935529.4235313
2011-06-30,5647.4,126.34999999999945,0.0,1.0,0.008383254917015526,195561340.40415514
2011-07-01,5627.2,141.39999999999964,0.0,1.0,-0.0035768672309380856,194861843.4540252
2011-07-04,5650.5,167.69999999999982,0.0,1.0,0.004140602786465664,195668688.94600677
2011-07-05,5632.1,131.60000000000036,0.0,1.0,-0.003256348995664071,195031523.40727454
2011-07-06,5625.45,177.94999999999982,0.0,1.0,-0.0011807318762097063,194801243.47072184
2011-07-07,5728.95,332.1999999999998,0.0,1.0,0.018398528117750557,198385299.62609068
2011-07-08,5660.65,294.25,0.0,1.0,-0.011921905410240963,196020168.84916613
2011-07-11,5616.1,358.2000000000007,0.0,1.0,-0.007870120922508717,194477466.4170726
2011-07-12,5526.15,250.29999999999927,0.0,1.0,-0.016016452698491945,191362627.275281
2011-07-13,5585.45,307.14999999999964,0.0,1.0,0.01073079811441957,193416100.99521697
2011-07-14,5599.8,279.8000000000002,0.0,1.0,0.0025691752678835833,193913020.85830435
2011-07-15,5581.1,109.85000000000036,0.0,1.0,-0.003339404978749183,193265466.75100586
2011-07-18,5567.05,40.44999999999982,0.0,1.0,-0.0025174248803999655,192778935.45648476
2011-07-19,5613.55,68.25,0.0,1.0,0.008352718225990374,194389163.58425915
2011-07-20,5567.05,-33.399999999999636,-1.0,0.0,-0.0,194389163.58425915
2011-07-21,5541.6,-105.79999999999927,0.0,0.0,-0.0,194389163.58425915
2011-07-22,5633.95,6.75,1.0,1.0,0.016664862133679792,197628632.19567215
2011-07-25,5680.3,29.800000000000182,0.0,1.0,0.008226910071974514,199254505.1803933
2011-07-26,5574.85,-57.25,-1.0,0.0,-0.0,199254505.1803933
2011-07-27,5546.8,-78.64999999999964,0.0,0.0,-0.0,199254505.1803933
2011-07-28,5487.75,-241.19999999999982,0.0,0.0,-0.0,199254505.1803933
2011-07-29,5482.0,-178.64999999999964,0.0,0.0,-0.0,199254505.1803933
2011-08-01,5516.8,-99.30000000000018,0.0,0.0,0.0,199254505.1803933
2011-08-02,5456.55,-69.59999999999945,0.0,0.0,-0.0,199254505.1803933
2011-08-03,5404.8,-180.64999999999964,0.0,0.0,-0.0,199254505.1803933
2011-08-04,5331.8,-268.0,0.0,0.0,-0.0,199254505.1803933
2011-08-05,5211.25,-369.85000000000036,0.0,0.0,-0.0,199254505.1803933
2011-08-08,5118.5,-448.5500000000002,0.0,0.0,-0.0,199254505.1803933
2011-08-09,5072.85,-540.6999999999998,0.0,0.0,-0.0,199254505.1803933
2011-08-10,5161.0,-406.0500000000002,0.0,0.0,0.0,199254505.1803933
2011-08-11,5138.3,-403.3000000000002,0.0,0.0,-0.0,199254505.1803933
2011-08-12,5072.95,-561.0,0.0,0.0,-0.0,199254505.1803933
2011-08-16,5035.8,-644.5,0.0,0.0,-0.0,199254505.1803933
2011-08-17,5056.6,-518.25,0.0,0.0,0.0,199254505.1803933
2011-08-18,4944.15,-602.6500000000005,0.0,0.0,-0.0,199254505.1803933
2011-08-19,4845.65,-642.1000000000004,0.0,0.0,-0.0,199254505.1803933
2011-08-22,4898.8,-583.1999999999998,0.0,0.0,0.0,199254505.1803933
2011-08-23,4948.9,-567.9000000000005,0.0,0.0,0.0,199254505.1803933
2011-08-24,4888.9,-567.6500000000005,0.0,0.0,-0.0,199254505.1803933
2011-08-25,4839.6,-565.1999999999998,0.0,0.0,-0.0,199254505.1803933
2011-08-26,4747.8,-584.0,0.0,0.0,-0.0,199254505.1803933
2011-08-29,4919.6,-291.64999999999964,0.0,0.0,0.0,199254505.1803933
2011-08-30,5001.0,-117.5,0.0,0.0,0.0,199254505.1803933
2011-09-02,5040.0,-32.850000000000364,0.0,0.0,0.0,199254505.1803933
2011-09-05,5017.2,-143.80000000000018,0.0,0.0,-0.0,199254505.1803933
2011-09-06,5064.3,-74.0,0.0,0.0,0.0,199254505.1803933
2011-09-07,5124.65,51.69999999999982,1.0,1.0,0.011916750587445346,201628971.42205286
2011-09-08,5153.25,117.44999999999982,0.0,1.0,0.005580868937390848,202754236.28554025
2011-09-09,5059.45,2.8499999999994543,0.0,1.0,-0.018202105467423513,199063682.29270396
2011-09-12,4946.8,2.6500000000005457,0.0,1.0,-0.022265265987409633,194631476.45802373
2011-09-13,4940.95,95.30000000000018,0.0,1.0,-0.001182582679712163,194401308.64503765
2011-09-14,5012.55,113.75,0.0,1.0,0.014491140367743016,197218405.29628584
2011-09-15,5075.7,126.80000000000018,0.0,1.0,0.012598378071041694,199703037.32877636
2011-09-16,5084.25,195.35000000000036,0.0,1.0,0.001684496719664308,200039436.4400637
2011-09-19,5031.95,192.34999999999945,0.0,1.0,-0.010286669616954347,197981696.84704304
2011-09-20,5140.2,392.39999999999964,0.0,1.0,0.021512534901976466,202240785.01041758
2011-09-21,5133.25,213.64999999999964,0.0,1.0,-0.0013520874674136651,201967337.7796051
2011-09-22,4923.65,-77.35000000000036,-1.0,0.0,-0.0,201967337.7796051
2011-09-23,4867.75,-172.25,0.0,0.0,-0.0,201967337.7796051
2011-09-26,4835.4,-181.80000000000018,0.0,0.0,-0.0,201967337.7796051
2011-09-27,4971.25,-93.05000000000018,0.0,0.0,0.0,201967337.7796051
2011-09-28,4945.9,-178.75,0.0,0.0,-0.0,201967337.7796051
2011-09-29,5015.45,-137.80000000000018,0.0,0.0,0.0,201967337.7796051
2011-09-30,4943.25,-116.19999999999982,0.0,0.0,-0.0,201967337.7796051
2011-10-03,4849.5,-97.30000000000018,0.0,0.0,-0.0,201967337.7796051
2011-10-04,4772.15,-168.80000000000018,0.0,0.0,-0.0,201967337.7796051
2011-10-05,4751.3,-261.25,0.0,0.0,-0.0,201967337.7796051
2011-10-07,4888.05,-187.64999999999964,0.0,0.0,0.0,201967337.7796051
2011-10-10,4979.6,-104.64999999999964,0.0,0.0,0.0,201967337.7796051
2011-10-11,4974.35,-57.599999999999454,0.0,0.0,-0.0,201967337.7796051
2011-10-12,5099.4,-40.80000000000018,0.0,0.0,0.0,201967337.7796051
2011-10-13,5077.85,-55.399999999999636,0.0,0.0,-0.0,201967337.7796051
2011-10-14,5132.3,208.65000000000055,1.0,1.0,0.010723042232440916,204133042.07218945
2011-10-17,5118.25,250.5,0.0,1.0,-0.0027375640551020597,203574214.79375398
2011-10-18,5037.5,202.10000000000036,0.0,1.0,-0.015776876862208744,200362449.47463208
2011-10-19,5139.15,167.89999999999964,0.0,1.0,0.02017866004962765,204405495.22929138
2011-10-20,5091.9,146.0,0.0,1.0,-0.00919412743352499,202526165.05804047
2011-10-21,5049.95,34.5,0.0,1.0,-0.008238574991653369,200857638.05943784
2011-10-24,5098.35,155.10000000000036,0.0,1.0,0.009584253309438795,202782708.54173508
2011-10-25,5191.6,342.10000000000036,0.0,1.0,0.018290231153216263,206491651.1548387
2011-10-26,5201.8,429.65000000000055,0.0,1.0,0.0019647122274442097,206897347.82672775
2011-10-28,5360.7,609.3999999999996,0.0,1.0,0.03054711830520196,213217465.5878233
2011-10-31,5326.6,438.5500000000002,0.0,1.0,-0.006361109556587641,211861165.92984122
2011-11-01,5257.95,278.34999999999945,0.0,1.0,-0.012888146284684487,209130668.23129362
2011-11-02,5258.45,284.09999999999945,0.0,1.0,9.509409560770621e-05,209150555.3230529
2011-11-03,5265.75,166.35000000000036,0.0,1.0,0.0013882417822743687,209440906.86273828
2011-11-04,5284.2,206.34999999999945,0.0,1.0,0.0035037743911123798,210174740.54865527
2011-11-08,5289.35,157.05000000000018,0.0,1.0,0.0009746035350668425,210379577.59377575
2011-11-09,5221.05,102.80000000000018,0.0,1.0,-0.012912739750631008,207663000.85945967
2011-11-11,5168.85,131.35000000000036,0.0,1.0,-0.00999798891027659,205586788.47979203
2011-11-14,5148.35,9.200000000000728,0.0,1.0,-0.003966065952774822,204771417.717662
2011-11-15,5068.5,-23.399999999999636,-1.0,0.0,-0.0,204771417.717662
2011-11-16,5030.45,-19.5,0.0,0.0,-0.0,204771417.717662
2011-11-17,4934.75,-163.60000000000036,0.0,0.0,-0.0,204771417.717662
2011-11-18,4905.8,-285.8000000000002,0.0,0.0,-0.0,204771417.717662
2011-11-21,4778.35,-423.4499999999998,0.0,0.0,-0.0,204771417.717662
2011-11-22,4812.35,-548.3499999999995,0.0,0.0,0.0,204771417.717662
2011-11-23,4706.45,-620.1500000000005,0.0,0.0,-0.0,204771417.717662
2011-11-24,4756.45,-501.5,0.0,0.0,0.0,204771417.717662
2011-11-25,4710.05,-548.3999999999996,0.0,0.0,-0.0,204771417.717662
2011-11-28,4851.3,-414.4499999999998,0.0,0.0,0.0,204771417.717662
2011-11-29,4805.1,-479.09999999999945,0.0,0.0,-0.0,204771417.717662
2011-11-30,4832.05,-457.3000000000002,0.0,0.0,0.0,204771417.717662
2011-12-01,4936.85,-284.1999999999998,0.0,0.0,0.0,204771417.717662
2011-12-02,5050.15,-118.70000000000073,0.0,0.0,0.0,204771417.717662
2011-12-05,5039.15,-109.20000000000073,0.0,0.0,-0.0,204771417.717662
2011-12-07,5062.6,-5.899999999999636,0.0,0.0,0.0,204771417.717662
2011-12-08,4943.65,-86.80000000000018,0.0,0.0,-0.0,204771417.717662
2011-12-09,4866.7,-68.05000000000018,0.0,0.0,-0.0,204771417.717662
2011-12-12,4764.6,-141.19999999999982,0.0,0.0,-0.0,204771417.717662
2011-12-13,4800.6,22.25,1.0,1.0,0.0075557234605212464,206318613.92255557
2011-12-14,4763.25,-49.100000000000364,-1.0,0.0,-0.0,206318613.92255557
2011-12-15,4746.35,39.900000000000546,1.0,1.0,-0.0035479976906522825,205586595.95681974
2011-12-16,4651.6,-104.84999999999945,-1.0,0.0,-0.0,205586595.95681974
2011-12-19,4613.1,-96.94999999999982,0.0,0.0,-0.0,205586595.95681974
2011-12-20,4544.2,-307.10000000000036,0.0,0.0,-0.0,205586595.95681974
2011-12-21,4693.15,-111.95000000000073,0.0,0.0,0.0,205586595.95681974
2011-12-22,4733.85,-98.19999999999982,0.0,0.0,0.0,205586595.95681974
2011-12-23,4714.0,-222.85000000000036,0.0,0.0,-0.0,205586595.95681974
2011-12-26,4779.0,-271.14999999999964,0.0,0.0,0.0,205586595.95681974
2011-12-27,4750.5,-288.64999999999964,0.0,0.0,-0.0,205586595.95681974
2011-12-28,4705.8,-356.8000000000002,0.0,0.0,-0.0,205586595.95681974
2011-12-29,4646.25,-297.39999999999964,0.0,0.0,-0.0,205586595.95681974
2011-12-30,4624.3,-242.39999999999964,0.0,0.0,-0.0,205586595.95681974
2012-01-02,4636.75,-127.85000000000036,0.0,0.0,0.0,205586595.95681974
2012-01-03,4765.3,-35.30000000000018,0.0,0.0,0.0,205586595.95681974
2012-01-04,4749.65,-13.600000000000364,0.0,0.0,-0.0,205586595.95681974
2012-01-05,4749.95,3.5999999999994543,1.0,1.0,6.316254881943983e-05,205599581.3302235
2012-01-06,4754.1,102.5,0.0,1.0,0.0008736934072990366,205779212.32897514
2012-01-09,4742.8,129.69999999999982,0.0,1.0,-0.0023768957321049777,205290096.5974345
2012-01-10,4849.55,305.35000000000036,0.0,1.0,0.022507801298810914,209910725.30026323
2012-01-11,4860.95,167.80000000000018,0.0,1.0,0.0023507335732180223,210404169.48960513
2012-01-12,4831.25,97.39999999999964,0.0,1.0,-0.006109916785813407,209118617.52263546
2012-01-13,4866.0,152.0,0.0,1.0,0.007192755498059533,210622756.60856798
2012-01-16,4873.9,94.89999999999964,0.0,1.0,0.0016235100698724914,210964704.7748663
2012-01-17,4967.3,216.80000000000018,0.0,1.0,0.01916329838527675,215007484.36122888
2012-01-18,4955.8,250.0,0.0,1.0,-0.002315141022285694,214509711.71408573
2012-01-19,5018.4,372.14999999999964,0.0,1.0,0.012631663908954982,217219326.2976649
2012-01-20,5048.6,424.3000000000002,0.0,1.0,0.006017854296190173,218526520.55364084
2012-01-23,5046.25,409.5,0.0,1.0,-0.0004654755773878527,218424801.79531157
2012-01-24,5127.35,362.0500000000002,0.0,1.0,0.016071340104037768,221935181.07212105
2012-01-25,5158.3,408.65000000000055,0.0,1.0,0.006036256545778995,223274838.7616063
2012-01-27,5204.7,454.75,0.0,1.0,0.008995211600721031,225283243.18138382
2012-01-30,5087.3,333.1999999999998,0.0,1.0,-0.022556535439122283,220201633.72272253
2012-01-31,5199.25,456.4499999999998,0.0,1.0,0.022005779096966993,225047342.23121598
2012-02-01,5235.7,386.14999999999964,0.0,1.0,0.007010626532673037,226625065.0997697
2012-02-02,5269.9,408.9499999999998,0.0,1.0,0.006532077850144091,228105397.66779536
2012-02-03,5325.85,494.60000000000036,0.0,1.0,0.010616899751418662,230527169.80759183
2012-02-06,5361.65,495.64999999999964,0.0,1.0,0.006721931710431006,232076757.7004374
2012-02-07,5335.15,461.25,0.0,1.0,-0.004942508369625065,230929716.3831075
2012-02-08,5368.15,400.84999999999945,0.0,1.0,0.006185393100475167,232358107.45751828
2012-02-09,5412.35,456.5500000000002,0.0,1.0,0.008233749056937745,234271285.80566847
2012-02-10,5381.6,363.2000000000007,0.0,1.0,-0.0056814507561410155,232940285.03178573
2012-02-13,5390.2,341.59999999999945,0.0,1.0,0.001598037758287374,233312532.40269274
2012-02-14,5416.05,369.8000000000002,0.0,1.0,0.004795740417795402,234431438.74431452
2012-02-15,5531.95,404.59999999999945,0.0,1.0,0.02139935931167547,239448121.33595714
2012-02-16,5521.95,363.64999999999964,0.0,1.0,-0.0018076808358715724,239015275.55583268
2012-02-17,5564.3,359.60000000000036,0.0,1.0,0.007669392153134336,240848377.43465984
2012-02-21,5607.15,519.8499999999995,0.0,1.0,0.007700878816742307,242703121.60249317
2012-02-22,5505.35,306.10000000000036,0.0,1.0,-0.018155390884852296,238296751.56082603
2012-02-23,5483.3,247.60000000000036,0.0,1.0,-0.004005194946733681,237342326.61565155
2012-02-24,5429.3,159.40000000000055,0.0,1.0,-0.009848084182882522,235004959.4029794
2012-02-27,5281.2,-44.650000000000546,-1.0,0.0,-0.0,235004959.4029794
2012-02-28,5375.5,13.850000000000364,1.0,1.0,0.01785579035067797,239201158.6894486
2012-02-29,5385.2,50.05000000000018,0.0,1.0,0.0018044833038786123,239632793.1865721
2012-03-01,5339.75,-28.399999999999636,-1.0,0.0,-0.0,239632793.1865721
2012-03-02,5359.35,-53.0,0.0,0.0,0.0,239632793.1865721
2012-03-05,5280.35,-101.25,0.0,0.0,-0.0,239632793.1865721
2012-03-06,5222.4,-167.80000000000018,0.0,0.0,-0.0,239632793.1865721
2012-03-07,5220.45,-195.60000000000036,0.0,0.0,-0.0,239632793.1865721
2012-03-09,5333.55,-198.39999999999964,0.0,0.0,0.0,239632793.1865721
2012-03-12,5359.55,-162.39999999999964,0.0,0.0,0.0,239632793.1865721
2012-03-13,5429.5,-134.80000000000018,0.0,0.0,0.0,239632793.1865721
2012-03-14,5463.9,-143.25,0.0,0.0,0.0,239632793.1865721
2012-03-15,5380.5,-124.85000000000036,0.0,0.0,-0.0,239632793.1865721
2012-03-16,5317.9,-165.40000000000055,0.0,0.0,-0.0,239632793.1865721
2012-03-19,5257.05,-172.25,0.0,0.0,-0.0,239632793.1865721
2012-03-20,5274.85,-6.349999999999454,0.0,0.0,0.0,239632793.1865721
2012-03-21,5364.95,-10.550000000000182,0.0,0.0,0.0,239632793.1865721
2012-03-22,5228.45,-156.75,0.0,0.0,-0.0,239632793.1865721
2012-03-23,5278.2,-61.55000000000018,0.0,0.0,0.0,239632793.1865721
2012-03-26,5184.25,-175.10000000000036,0.0,0.0,-0.0,239632793.1865721
2012-03-27,5243.15,-37.20000000000073,0.0,0.0,0.0,239632793.1865721
2012-03-28,5194.75,-27.649999999999636,0.0,0.0,-0.0,239632793.1865721
2012-03-29,5178.85,-41.599999999999454,0.0,0.0,-0.0,239632793.1865721
2012-03-30,5295.55,-38.0,0.0,0.0,0.0,239632793.1865721
2012-04-02,5317.9,-41.650000000000546,0.0,0.0,0.0,239632793.1865721
2012-04-03,5358.5,-71.0,0.0,0.0,0.0,239632793.1865721
2012-04-04,5322.9,-141.0,0.0,0.0,-0.0,239632793.1865721
2012-04-09,5234.4,-146.10000000000036,0.0,0.0,-0.0,239632793.1865721
2012-04-10,5243.6,-74.29999999999927,0.0,0.0,0.0,239632793.1865721
2012-04-11,5226.85,-30.199999999999818,0.0,0.0,-0.0,239632793.1865721
2012-04-12,5276.85,2.0,1.0,1.0,0.009565990988836592,241925118.3268246
2012-04-13,5207.45,-157.5,-1.0,0.0,-0.0,241925118.3268246
2012-04-16,5226.2,-2.25,0.0,0.0,0.0,241925118.3268246
2012-04-17,5289.7,11.5,1.0,1.0,0.01215031954383683,244864585.82017606
2012-04-18,5300.0,115.75,0.0,1.0,0.0019471803693971168,245341381.33484566
2012-04-19,5332.4,89.25,0.0,1.0,0.006113207547169708,246841204.11885488
2012-04-20,5290.85,96.10000000000036,0.0,1.0,-0.007791988598004562,244917820.27084303
2012-04-23,5200.6,21.75,0.0,1.0,-0.017057750644981384,240740073.16415063
